episode,total_reward,num_steps,avg_reward_per_step,model,seed
480,-44393.46,719,-61.74,dqn,123
481,-43627.74,719,-60.68,dqn,123
482,-74018.64,719,-102.95,dqn,123
483,-33135.56,719,-46.09,dqn,123
484,-40251.41,719,-55.98,dqn,123
485,-52201.24,719,-72.6,dqn,123
486,-48833.63,719,-67.92,dqn,123
487,-43372.24,719,-60.32,dqn,123
488,-55373.16,719,-77.01,dqn,123
489,-43373.26,719,-60.32,dqn,123
490,-27564.77,719,-38.34,dqn,123
491,-35823.03,719,-49.82,dqn,123
492,-39753.33,719,-55.29,dqn,123
493,-50833.75,719,-70.7,dqn,123
494,-50938.61,719,-70.85,dqn,123
495,-39754.4,719,-55.29,dqn,123
496,-39806.82,719,-55.36,dqn,123
497,-40111.25,719,-55.79,dqn,123
498,-52113.14,719,-72.48,dqn,123
499,-42411.16,719,-58.99,dqn,123
